dropoff_date,zone_id,num_trips,avg_fare
2024-11-28,236,2875,12.35
2024-11-28,245,1,95.4
2024-03-01,3,7,37.06
2024-03-06,220,27,46.48
2024-03-08,250,10,33.11
2024-03-08,213,22,28.53
2024-03-10,208,23,42.36
2024-03-13,209,298,25.94
2024-03-16,224,641,16.57
2024-03-19,204,1,126.9
2024-03-21,258,28,33.02
2024-03-27,244,415,28.37
2024-03-29,261,655,24.68
2024-03-29,233,1730,15.69
2024-03-29,252,18,32.66
2024-03-31,260,103,24.27
2024-11-03,192,14,20.82
2024-11-04,210,22,48.52
2024-11-05,4,318,16.59
2024-11-05,93,40,18.55
2024-11-05,149,16,43.92
2024-11-06,92,66,29.38
2024-11-06,111,1,36.5
2024-11-09,55,24,50.81
2024-11-14,106,46,40.14
2024-11-18,168,58,29.63
2024-11-18,206,2,79.65
2024-11-23,45,386,18.75
2024-11-23,131,21,30.43
2024-11-23,86,15,46.3
2024-11-28,154,4,49.5
2024-11-29,55,23,49.34
2024-11-30,85,42,41.44
2024-03-02,119,22,44.24
2024-03-06,173,15,30.65
2024-03-07,70,67,29.38
2024-03-11,148,596,22.02
2024-03-11,34,19,30.38
2024-03-12,116,202,27.33
2024-03-13,159,34,25.76
2024-03-14,33,379,31.32
2024-03-16,106,41,39.34
2024-03-18,79,1344,17.19
2024-03-18,123,31,48.14
2024-03-18,2,1,45.0
2024-03-19,137,1453,13.66
2024-03-20,78,14,27.98
2024-03-20,31,2,-13.65
2024-03-21,114,1344,15.38
2024-03-21,108,12,48.75
2024-03-23,158,1526,14.72
2024-03-23,133,30,47.79
2024-03-24,102,28,35.61
2024-03-25,66,101,30.73
2024-03-25,169,24,29.37
2024-03-28,7,222,26.78
2024-03-29,168,66,31.08
2024-03-29,6,6,57.62
2024-03-29,20,22,45.83
2024-03-29,73,5,43.65
2024-03-29,8,3,13.13
2024-11-01,73,8,34.66
2024-11-01,9,12,38.07
2024-11-04,247,31,38.69
2024-11-04,248,15,33.88
2024-11-05,257,38,55.73
2024-11-06,225,85,33.14
2024-11-07,211,1073,18.28
2024-11-08,255,284,36.66
2024-11-09,230,3758,22.46
2024-11-12,141,3366,14.6
2024-11-12,3,8,39.7
2024-11-12,196,37,31.04
2024-11-13,158,1349,16.35
2024-11-15,202,53,30.02
2024-11-16,210,29,35.94
2024-11-16,202,55,28.94
2024-11-17,222,30,25.75
2024-11-21,252,16,45.41
2024-11-25,216,125,25.92
2024-11-26,248,14,42.46
2024-11-30,254,14,46.52
2024-03-01,128,8,38.47
2024-03-04,238,2351,14.82
2024-03-07,244,392,31.53
2024-03-09,238,2928,14.67
2024-03-10,238,2504,15.74
2024-03-12,254,16,58.76
2024-03-13,244,382,31.96
2024-03-17,252,15,37.61
2024-03-27,237,5038,12.78
2024-03-31,233,1483,15.28
2024-11-02,153,4,36.95
2024-11-03,54,34,29.36
2024-11-03,196,45,31.36
2024-11-04,37,79,37.32
2024-11-04,1,452,90.17
2024-11-05,201,11,57.14
2024-11-06,31,5,46.58
2024-11-09,79,4104,15.4
2024-11-11,71,32,31.87
2024-11-14,33,421,34.9
2024-11-14,133,33,44.93
2024-11-15,74,1064,17.61
2024-11-15,19,14,43.42
2024-11-20,134,39,28.89
2024-11-21,157,64,28.12
2024-11-23,134,47,29.14
2024-11-23,126,12,26.8
2024-11-24,46,3,70.43
2024-11-25,47,14,31.12
2024-11-25,98,22,38.25
2024-11-26,42,444,23.34
2024-11-26,175,11,45.97
2024-11-26,135,29,35.95
2024-11-27,87,652,24.48
2024-11-27,6,1,0.01
2024-11-28,96,5,65.29
2024-11-29,66,117,30.51
2024-11-29,51,33,39.15
2024-11-30,37,150,36.83
2024-03-04,78,10,39.55
2024-03-05,85,13,48.06
2024-03-06,140,3062,15.26
2024-03-10,29,16,45.39
2024-03-10,120,8,41.58
2024-03-10,118,5,54.58
2024-03-12,174,19,53.78
2024-03-13,53,13,35.63
2024-03-16,140,1980,15.33
2024-03-16,20,11,42.86
2024-03-18,183,1,32.5
2024-03-20,55,20,46.79
2024-03-22,102,23,35.71
2024-03-22,85,21,31.28
2024-03-23,58,1,69.5
2024-03-24,62,53,37.6
2024-03-24,191,24,31.06
2024-03-24,23,2,103.45
2024-03-26,171,26,36.0
2024-03-27,12,106,26.7
2024-03-27,116,296,27.5
2024-03-28,119,14,29.23
2024-03-28,153,8,18.28
2024-03-29,193,90,14.6
2024-03-31,190,13,30.94
2024-04-01,107,1656,15.41
2024-04-01,125,406,20.59
2024-11-02,215,27,32.36
2024-11-03,236,4052,14.79
2024-11-08,236,5984,13.41
2024-11-09,238,2637,16.1
2024-11-09,263,3056,15.33
2024-11-10,262,1751,18.16
2024-11-14,233,2034,17.74
2024-11-24,262,1705,16.81
2024-03-01,248,14,23.48
2024-03-02,211,1162,16.03
2024-03-03,247,37,41.36
2024-03-04,250,8,52.74
2024-03-10,225,160,32.2
2024-03-12,223,129,27.23
2024-03-19,236,4821,13.33
2024-03-25,246,1471,15.19
2024-03-26,238,2472,15.62
2024-03-29,240,1,87.0
2024-03-31,211,965,16.73
2024-11-02,35,54,29.39
2024-11-04,11,13,41.97
2024-11-04,119,11,35.59
2024-11-05,87,642,25.26
2024-11-08,95,132,39.25
2024-11-09,163,2884,17.57
2024-11-10,29,23,56.65
2024-11-13,161,6033,17.45
2024-11-15,145,351,24.51
2024-11-16,34,12,36.23
2024-11-17,161,3385,17.14
2024-11-16,101,10,38.56
2024-11-17,22,31,38.15
2024-11-17,160,62,28.23
2024-11-18,149,29,36.84
2024-11-19,18,14,45.81
2024-11-19,12,51,26.18
2024-11-20,93,37,21.34
2024-11-22,113,1966,16.13
2024-11-22,194,10,21.5
2024-11-24,177,62,28.29
2024-11-24,83,26,24.87
2024-11-25,19,14,34.58
2024-11-25,153,9,27.95
2024-11-25,96,4,34.55
2024-11-26,107,1857,14.7
2024-11-27,16,26,40.72
2024-11-28,188,112,31.83
2024-11-29,134,41,21.8
2024-11-29,73,4,16.9
2024-11-30,23,2,108.8
2024-03-02,7,251,25.69
2024-03-03,182,14,46.77
2024-03-03,195,66,39.49
2024-03-04,61,160,39.65
2024-03-06,72,39,37.42
2024-03-06,39,56,37.47
2024-03-07,128,8,44.25
2024-03-09,57,4,29.7
2024-03-11,48,2225,18.04
2024-03-12,161,5052,16.28
2024-03-12,112,191,34.24
2024-03-12,91,54,35.32
2024-03-15,154,10,20.8
2024-03-16,133,42,47.8
2024-03-17,175,11,34.25
2024-03-17,77,13,29.08
2024-03-19,182,19,42.72
2024-03-21,120,8,29.72
2024-03-22,144,1239,16.88
2024-03-22,7,237,25.64
2024-03-22,84,2,99.25
2024-03-22,147,9,34.1
2024-03-23,173,23,31.48
2024-03-24,185,11,35.18
2024-03-25,42,392,25.6
2024-03-25,72,41,31.65
2024-03-26,141,2984,13.86
2024-03-26,29,22,47.6
2024-03-27,94,5,36.76
2024-03-28,48,3412,19.06
2024-03-29,38,21,26.52
2024-03-30,130,70,24.34
2024-04-01,100,1249,16.87
2024-03-23,30,1,23.58
2024-11-01,16,29,50.16
2024-11-01,207,13,14.38
2024-11-03,255,383,33.66
2024-11-09,229,2591,14.8
2024-11-11,259,11,47.74
2024-11-12,249,1886,14.81
2024-11-12,261,535,28.38
2024-11-13,251,2,64.25
2024-11-14,205,35,31.17
2024-11-20,247,31,37.59
2024-11-26,263,2318,14.78
2024-11-28,219,43,15.99
2024-03-06,209,350,25.42
2024-03-10,253,3,39.4
2024-03-18,234,2234,13.94
2024-03-20,234,3015,13.79
2024-03-23,258,18,36.02
2024-03-29,227,23,51.93
2024-03-31,212,15,32.34
2024-11-04,140,2364,15.04
2024-11-04,155,34,40.18
2024-11-05,46,3,69.73
2024-11-07,116,214,26.7
2024-11-07,16,13,32.63
2024-11-07,18,24,44.07
2024-11-08,142,3641,14.85
2024-11-08,127,95,35.26
2024-11-09,143,1672,17.1
2024-11-10,22,28,39.87
2024-11-11,100,1288,20.72
2024-11-13,72,41,32.82
2024-11-14,108,15,47.36
2024-11-18,153,3,22.96
2024-11-22,169,29,39.92
2024-11-22,32,10,39.05
2024-11-23,137,1672,13.79
2024-11-23,125,744,16.53
2024-11-24,89,118,44.06
2024-11-26,127,71,41.11
2024-11-27,1,324,91.89
2024-11-27,158,842,16.45
2024-11-27,18,25,42.21
2024-11-29,82,83,24.78
2024-11-29,167,17,38.76
2024-11-28,111,3,19.36
2024-03-02,15,12,45.5
2024-03-03,48,2648,16.65
2024-03-04,178,12,57.72
2024-03-05,147,7,33.82
2024-03-05,94,11,28.58
2024-03-08,133,35,52.02
2024-03-09,16,17,41.5
2024-03-09,23,1,84.2
2024-03-10,9,13,22.91
2024-03-12,180,17,28.56
2024-03-12,192,12,28.72
2024-03-13,181,319,40.27
2024-03-13,120,6,41.71
2024-03-14,183,4,42.09
2024-03-15,12,62,25.7
2024-03-16,166,969,24.67
2024-03-16,157,74,28.67
2024-03-16,93,39,23.98
2024-03-17,90,1641,14.92
2024-03-19,124,33,25.73
2024-03-21,182,20,46.18
2024-03-21,29,16,49.29
2024-03-23,42,529,23.16
2024-03-23,117,11,42.65
2024-03-24,43,971,14.83
2024-03-25,65,135,39.03
2024-03-26,101,6,46.18
2024-03-27,117,13,43.58
2024-03-28,108,11,44.21
2024-03-29,7,265,24.63
2024-03-29,88,448,24.48
2024-03-29,55,21,45.58
2024-03-30,161,3170,15.13
2024-03-30,123,7,35.46
2024-03-31,83,34,22.91
2024-11-02,238,2889,15.12
2024-11-07,205,41,29.22
2024-11-09,218,26,22.11
2024-11-12,52,104,32.6
2024-11-12,97,149,31.57
2024-11-12,58,1,93.3
2024-11-16,198,134,33.31
2024-11-20,236,6838,13.7
2024-11-23,248,10,40.55
2024-11-25,224,315,17.48
2024-11-28,217,45,25.17
2024-11-29,261,503,24.69
2024-03-01,249,2079,13.93
2024-03-02,113,1932,15.35
2024-03-11,265,472,98.58
2024-03-13,233,2078,14.81
2024-03-13,242,25,40.13
2024-03-16,256,288,28.36
2024-03-17,228,56,47.5
2024-11-03,118,5,74.82
2024-11-03,34,8,15.42
2024-11-06,62,53,39.71
2024-11-07,49,161,37.75
2024-11-07,121,14,37.82
2024-11-08,78,24,37.25
2024-11-09,116,446,25.75
2024-11-09,134,38,25.55
2024-11-10,189,143,37.58
2024-11-10,47,15,45.03
2024-11-11,33,275,36.87
2024-11-13,125,722,19.22
2024-11-13,63,30,30.48
2024-11-14,94,12,38.56
2024-11-18,134,44,29.2
2024-11-18,31,2,44.75
2024-11-19,61,200,32.38
2024-11-20,143,2042,16.47
2024-11-21,154,9,33.44
2024-11-23,9,11,24.54
2024-11-26,116,236,26.64
2024-11-28,112,158,28.75
2024-03-03,190,19,38.96
2024-03-03,3,14,31.44
2024-03-06,146,81,20.33
2024-03-06,71,47,34.58
2024-03-07,137,1530,14.01
2024-03-08,161,4096,14.36
2024-03-09,209,425,20.22
2024-03-12,86,29,43.61
2024-03-13,186,2634,15.42
2024-03-17,37,167,33.14
2024-03-17,143,1483,18.1
2024-03-17,65,161,33.3
2024-03-20,116,253,25.27
2024-03-20,7,261,26.37
2024-03-20,127,104,37.74
2024-03-20,176,3,80.93
2024-03-21,73,9,35.66
2024-03-21,123,26,49.41
2024-03-26,120,10,31.92
2024-03-27,156,2,92.95
2024-03-27,172,6,55.24
2024-03-28,65,165,37.59
2024-03-28,131,19,40.56
2024-03-28,174,17,50.16
2024-03-29,68,3524,15.7
2024-03-29,169,14,39.94
2024-03-30,189,85,38.02
2024-04-01,170,2667,15.95
2024-04-01,177,39,31.77
2024-11-12,143,2058,15.54
2024-11-12,20,12,38.73
2024-11-22,220,31,56.26
2024-11-24,235,22,42.91
2024-11-27,234,2200,13.84
2024-11-27,265,478,97.2
2024-03-01,127,110,36.74
2024-03-01,175,9,36.21
2024-03-03,243,262,34.52
2024-03-07,183,8,51.45
2024-03-12,210,24,49.93
2024-03-15,244,457,29.18
2024-03-17,241,18,30.77
2024-03-22,230,3760,19.59
2024-03-25,138,1209,43.16
2024-03-27,212,15,33.5
2024-03-30,234,2789,13.94
2024-11-02,1,270,94.46
2024-11-02,179,122,28.88
2024-11-04,50,1002,16.84
2024-11-04,114,794,15.61
2024-11-04,53,18,36.02
2024-11-05,193,67,12.95
2024-11-05,55,36,45.25
2024-11-07,135,30,33.91
2024-11-08,174,15,47.73
2024-11-09,33,315,30.39
2024-11-09,35,36,34.99
2024-11-09,21,19,41.26
2024-11-10,128,8,31.19
2024-11-11,159,25,26.91
2024-11-13,164,2736,18.99
2024-11-13,78,16,28.76
2024-11-15,97,180,35.35
2024-11-15,124,20,25.77
2024-11-15,126,18,31.21
2024-11-15,18,12,30.11
2024-11-16,124,29,27.17
2024-11-17,119,29,34.21
2024-11-20,84,2,123.75
2024-11-22,16,22,36.61
2024-11-23,49,221,34.31
2024-11-23,180,14,23.25
2024-11-27,129,140,27.95
2024-11-27,124,27,28.3
2024-11-28,116,260,23.68
2024-11-28,177,56,27.88
2024-03-02,165,21,44.69
2024-03-03,24,371,15.62
2024-03-02,8,1,25.4
2024-03-05,88,388,24.47
2024-03-05,86,23,37.89
2024-03-07,48,2597,16.98
2024-03-07,75,1520,15.46
2024-03-07,51,18,50.77
2024-03-07,94,5,18.38
2024-03-07,46,2,53.05
2024-03-08,150,10,47.85
2024-03-10,133,27,42.56
2024-03-10,139,19,24.84
2024-03-11,20,15,54.28
2024-03-12,155,37,41.26
2024-03-12,98,23,34.7
2024-03-13,102,21,29.83
2024-03-14,92,67,30.95
2024-03-16,114,1928,15.03
2024-03-16,42,611,23.96
2024-03-18,156,1,75.0
2024-03-20,43,1121,14.72
2024-03-23,44,1,174.47
2024-03-25,143,1373,15.88
2024-03-28,194,14,30.61
2024-03-30,196,33,31.03
2024-03-31,19,15,34.38
2024-04-01,95,131,33.57
2024-11-04,236,5337,13.75
2024-11-05,203,22,23.34
2024-11-07,214,3,78.13
2024-11-08,239,3528,15.18
2024-11-08,235,12,34.03
2024-11-12,45,302,21.0
2024-11-12,172,2,107.3
2024-11-18,202,57,33.48
2024-11-23,232,640,19.33
2024-11-25,218,32,25.5
2024-11-26,253,2,0.0
2024-11-30,261,635,24.14
2024-03-01,154,6,25.72
2024-03-04,143,1498,14.55
2024-03-05,145,238,21.44
2024-03-06,188,68,42.18
2024-03-07,237,5731,12.87
2024-03-08,238,2884,15.04
2024-03-08,220,42,52.21
2024-03-15,233,2131,14.74
2024-03-16,210,18,56.72
2024-03-22,243,243,34.29
2024-03-22,257,34,43.68
2024-03-25,219,57,23.61
2024-11-02,39,66,28.83
2024-11-02,120,10,27.98
2024-11-03,145,324,26.68
2024-11-04,129,123,29.52
2024-11-06,93,31,17.73
2024-11-07,169,20,30.52
2024-11-07,149,29,39.97
2024-11-08,186,2910,16.46
2024-11-08,41,759,21.08
2024-11-11,19,15,38.78
2024-11-13,127,75,38.57
2024-11-13,83,26,29.91
2024-11-15,79,3104,16.2
2024-11-15,11,18,40.95
2024-11-15,186,3007,16.18
2024-11-15,38,11,38.98
2024-11-17,116,510,25.8
2024-11-18,138,1495,44.48
2024-11-19,137,1389,15.25
2024-11-20,163,3584,16.96
2024-11-21,94,5,22.22
2024-11-21,117,11,44.27
2024-11-21,31,6,26.13
2024-11-22,124,31,30.47
2024-11-23,188,112,30.99
2024-11-23,35,47,29.17
2024-11-25,127,77,36.79
2024-11-26,63,30,31.75
2024-11-29,48,2623,18.35
2024-11-30,159,15,37.81
2024-11-30,182,9,34.67
2024-03-02,158,1351,15.07
2024-03-04,67,15,40.08
2024-03-04,47,10,40.44
2024-03-04,19,13,37.68
2024-03-05,39,49,38.97
2024-03-05,130,54,29.78
2024-03-05,136,8,39.39
2024-03-06,27,4,72.3
2024-03-07,90,1641,14.71
2024-03-09,69,28,29.59
2024-03-10,13,722,22.92
2024-03-10,50,1142,16.25
2024-03-10,11,6,56.89
2024-03-12,160,30,35.99
2024-03-16,70,57,26.6
2024-03-16,156,1,111.5
2024-03-17,183,9,44.25
2024-03-18,165,41,39.3
2024-03-22,50,1248,15.57
2024-03-26,192,14,32.64
2024-03-27,22,19,53.15
2024-03-27,40,110,41.33
2024-03-27,66,133,31.71
2024-03-28,115,1,85.6
2024-03-30,170,3269,13.95
2024-03-31,113,1340,15.71
2024-04-01,48,2021,17.68
2024-11-03,209,386,21.61
2024-11-04,226,142,25.8
2024-11-07,207,6,6.97
2024-11-12,49,142,37.77
2024-11-17,210,32,40.34
2024-11-18,248,14,36.8
2024-11-21,225,133,36.28
2024-11-23,234,3302,13.95
2024-11-26,252,16,47.22
2024-03-02,221,4,65.08
2024-03-06,205,34,29.2
2024-03-12,256,187,33.62
2024-03-12,235,17,41.25
2024-03-18,210,24,35.63
2024-03-19,259,11,66.81
2024-03-22,203,22,28.16
2024-11-03,143,1571,18.8
2024-11-03,20,9,55.5
2024-11-04,132,1797,62.16
2024-11-04,160,45,36.64
2024-11-05,88,351,25.8
2024-11-08,69,35,32.19
2024-11-10,86,31,42.76
2024-11-11,89,104,42.6
2024-11-13,198,55,36.29
2024-11-13,49,191,35.73
2024-11-15,15,11,51.09
2024-11-16,43,1745,14.23
2024-11-20,17,149,35.14
2024-11-24,90,1693,14.21
2024-11-23,29,12,49.21
2024-11-24,40,107,39.81
2024-11-24,196,53,24.77
2024-11-26,129,120,28.29
2024-11-26,71,39,33.26
2024-11-26,136,17,40.45
2024-11-27,23,2,123.05
2024-11-27,19,10,36.72
2024-11-27,122,13,39.64
2024-11-27,11,9,56.44
2024-11-29,23,2,109.8
2024-11-30,155,30,32.36
2024-11-30,17,133,41.57
2024-03-03,181,266,48.77
2024-03-03,160,32,30.1
2024-03-04,142,2642,14.06
2024-03-07,161,5170,15.17
2024-03-07,136,10,26.44
2024-03-08,134,29,36.05
2024-03-08,202,60,29.23
2024-03-10,150,10,44.29
2024-03-11,162,3196,15.76
2024-03-11,145,308,23.2
2024-03-13,148,937,20.69
2024-03-16,83,42,28.44
2024-03-17,203,20,29.06
2024-03-17,81,13,51.97
2024-03-18,139,24,32.38
2024-03-20,167,14,52.25
2024-03-21,100,1796,16.37
2024-03-21,52,83,35.93
2024-03-24,166,846,21.74
2024-03-25,26,48,44.19
2024-03-27,17,94,34.7
2024-03-27,159,31,29.7
2024-03-28,70,59,28.62
2024-03-29,47,14,37.53
2024-11-01,96,2,64.25
2024-11-07,212,10,17.27
2024-11-18,232,470,21.62
2024-11-19,181,304,41.02
2024-11-21,261,654,26.67
2024-11-25,238,2570,15.02
2024-11-26,220,48,46.81
2024-11-28,242,24,28.05
2024-03-01,177,39,34.18
2024-03-02,232,642,18.39
2024-03-04,233,1468,16.06
2024-03-08,232,523,19.43
2024-03-11,209,243,31.77
2024-03-11,213,24,38.16
2024-03-15,217,37,36.83
2024-03-20,262,1724,16.48
2024-03-21,185,13,46.32
2024-03-21,227,21,59.48
2024-03-23,208,17,43.15
2024-04-01,247,20,33.27
2024-11-03,41,959,19.5
2024-11-04,33,267,34.4
2024-11-05,89,79,42.98
2024-11-05,67,15,39.57
2024-11-05,208,18,50.32
2024-11-06,102,13,40.27
2024-11-07,165,39,47.71
2024-11-10,190,20,26.3
2024-11-11,184,3,50.67
2024-11-13,102,21,36.85
2024-11-13,73,10,36.17
2024-11-14,10,93,26.17
2024-11-15,4,615,17.47
2024-11-16,117,16,50.81
2024-11-17,92,91,31.22
2024-11-18,142,3082,14.47
2024-11-20,88,539,26.22
2024-11-20,203,24,20.55
2024-11-20,32,7,42.22
2024-11-20,11,8,46.88
2024-11-21,50,1566,17.17
2024-11-22,3,8,31.81
2024-11-24,144,1276,16.35
2024-11-24,7,308,25.41
2024-11-24,34,29,25.74
2024-11-26,29,23,44.12
2024-11-28,33,177,28.21
2024-11-29,194,7,43.92
2024-11-17,111,1,21.56
2024-03-03,167,18,34.32
2024-03-03,128,9,23.99
2024-03-04,91,39,37.5
2024-03-05,75,1387,15.96
2024-03-05,47,7,41.16
2024-03-05,175,11,45.41
2024-03-06,9,7,35.14
2024-03-08,154,5,55.64
2024-03-11,124,18,30.27
2024-03-12,111,5,34.86
2024-03-13,31,6,40.33
2024-03-16,195,38,40.14
2024-03-17,106,43,37.8
2024-03-20,54,32,37.4
2024-03-22,52,79,40.77
2024-03-23,164,2828,16.65
2024-03-23,65,128,31.87
2024-03-24,76,92,29.23
2024-03-25,18,12,47.48
2024-03-25,73,11,35.49
2024-03-26,158,958,15.36
2024-03-26,89,112,46.4
2024-03-26,135,27,34.0
2024-03-28,157,23,30.94
2024-03-29,151,1064,15.77
2024-03-30,76,43,32.22
2024-03-31,125,519,16.66
2024-03-31,96,5,26.76
2024-04-01,28,38,24.62
2024-11-01,32,4,31.23
2024-11-12,179,82,27.68
2024-11-12,17,112,37.15
2024-11-20,228,84,47.41
2024-11-22,264,573,19.51
2024-11-29,229,1616,13.93
2024-11-29,260,64,24.1
2024-11-30,225,112,41.78
2024-03-01,17,115,36.3
2024-03-02,218,25,25.11
2024-03-07,215,43,25.04
2024-03-07,212,9,34.88
2024-03-12,181,260,46.21
2024-03-12,212,16,40.28
2024-03-15,260,88,21.51
2024-03-16,219,32,20.51
2024-03-21,203,30,23.92
2024-03-22,206,2,81.75
2024-03-23,242,13,41.8
2024-03-24,210,25,35.04
2024-03-27,233,1954,16.07
2024-03-28,218,24,32.67
2024-11-02,121,24,31.34
2024-11-02,21,17,36.4
2024-11-02,29,19,41.49
2024-11-04,135,33,27.22
2024-11-05,200,29,62.02
2024-11-06,46,8,59.82
2024-11-07,157,30,26.01
2024-11-10,120,9,28.52
2024-11-13,100,1760,18.35
2024-11-13,3,11,52.04
2024-11-16,26,29,32.5
2024-11-16,154,7,28.47
2024-11-17,180,21,24.41
2024-11-18,24,329,17.22
2024-11-18,131,30,32.52
2024-11-18,72,55,26.3
2024-11-20,140,3077,16.02
2024-11-22,116,343,26.22
2024-11-22,47,11,43.19
2024-11-22,177,51,31.08
2024-11-22,11,16,46.27
2024-11-24,49,181,35.14
2024-11-24,37,190,26.57
2024-11-24,182,14,39.57
2024-11-24,118,2,63.2
2024-11-24,3,9,44.4
2024-11-25,78,23,35.28
2024-11-26,161,5485,16.29
2024-11-25,84,1,104.5
2024-11-28,173,38,23.45
2024-11-29,1,241,87.5
2024-11-05,206,1,78.44
2024-03-02,116,297,27.81
2024-03-03,97,135,34.15
2024-03-04,98,18,31.8
2024-03-04,128,7,37.7
2024-03-05,45,267,20.9
2024-03-05,195,27,45.02
2024-03-07,150,7,40.64
2024-03-08,49,156,36.58
2024-03-08,30,3,51.63
2024-03-08,195,32,33.39
2024-03-09,121,18,37.46
2024-03-10,144,1232,17.37
2024-03-10,149,17,53.77
2024-03-12,197,51,27.88
2024-03-13,129,130,32.52
2024-03-13,127,72,37.11
2024-03-15,148,1611,19.29
2024-03-15,50,1386,17.31
2024-03-16,94,10,44.57
2024-03-16,128,10,46.7
2024-03-17,43,984,15.35
2024-03-18,125,458,20.71
2024-03-21,91,34,36.42
2024-03-22,162,3149,14.79
2024-03-23,52,61,34.32
2024-03-23,46,4,50.49
2024-03-25,168,63,24.11
2024-03-25,27,3,19.9
2024-03-26,62,42,38.36
2024-03-27,163,3272,16.35
2024-03-28,21,12,41.45
2024-03-29,123,17,43.7
2024-03-30,97,151,33.52
2024-11-01,241,16,43.06
2024-11-04,222,28,38.88
2024-11-06,138,1268,44.49
2024-11-06,203,20,39.74
2024-11-09,233,1841,16.04
2024-11-11,224,310,19.42
2024-11-13,219,67,22.3
2024-11-14,219,57,31.79
2024-11-14,242,25,39.69
2024-11-18,255,244,39.33
2024-11-20,264,457,18.91
2024-11-20,252,10,36.93
2024-11-24,225,129,30.67
2024-11-25,245,1,91.2
2024-11-26,260,68,28.8
2024-03-02,231,1990,17.26
2024-03-07,219,56,20.3
2024-03-08,264,670,20.26
2024-03-08,245,1,77.2
2024-03-12,246,2115,15.29
2024-03-19,177,31,34.26
2024-03-20,243,246,35.61
2024-03-23,213,25,39.3
2024-03-25,237,3983,13.01
2024-03-28,248,7,52.63
2024-03-29,263,2330,14.81
2024-03-29,222,13,38.11
2024-03-31,205,54,24.59
2024-11-06,45,279,21.56
2024-11-06,3,7,52.0
2024-11-06,204,2,121.0
2024-11-09,97,177,30.19
2024-11-10,69,41,37.06
2024-11-11,154,10,30.24
2024-11-13,86,36,55.17
2024-11-13,57,2,0.0
2024-11-14,13,1172,24.52
2024-11-14,24,363,18.38
2024-11-16,144,2083,17.34
2024-11-17,164,2666,18.3
2024-11-17,66,216,28.19
2024-11-17,200,29,49.23
2024-11-18,162,3757,16.44
2024-11-18,18,17,38.01
2024-11-21,191,46,38.31
2024-11-22,69,50,32.75
2024-11-23,152,169,23.4
2024-11-23,150,7,48.49
2024-11-24,17,161,30.77
2024-11-25,80,86,30.99
2024-11-25,175,10,39.68
2024-11-29,85,20,37.29
2024-11-30,69,33,39.2
2024-03-02,66,131,30.48
2024-03-02,136,7,41.3
2024-03-02,11,10,38.28
2024-03-05,25,139,42.74
2024-03-05,11,11,82.71
2024-03-07,56,21,30.0
2024-03-07,85,20,38.86
2024-03-07,101,8,49.66
2024-03-10,200,42,56.25
2024-03-10,175,15,33.9
2024-03-11,27,7,65.6
2024-03-12,49,137,37.13
2024-03-14,190,14,42.5
2024-03-14,171,26,33.15
2024-03-14,101,3,54.94
2024-03-15,127,109,36.34
2024-03-16,78,17,39.03
2024-03-17,187,2,103.45
2024-03-18,28,41,30.34
2024-03-22,140,2406,14.73
2024-03-22,184,1,56.9
2024-03-23,19,15,48.25
2024-03-23,119,9,32.57
2024-03-23,60,5,8.79
2024-03-25,129,116,26.3
2024-03-25,71,39,28.76
2024-03-29,67,14,55.51
2024-03-30,47,10,34.39
2024-03-31,55,27,58.85
2024-03-31,71,34,34.25
2024-11-02,224,543,15.1
2024-11-04,259,19,50.9
2024-11-05,237,5143,11.87
2024-11-07,220,44,50.25
2024-11-09,215,33,15.74
2024-11-10,232,575,19.89
2024-11-12,157,41,32.62
2024-11-18,237,5591,12.78
2024-11-18,242,29,38.23
2024-11-19,257,52,49.78
2024-11-26,235,14,28.19
2024-11-27,218,38,23.38
2024-11-29,231,949,20.03
2024-11-29,248,12,38.33
2024-11-30,233,1388,16.78
2024-03-01,108,5,42.5
2024-03-08,255,224,36.51
2024-03-16,231,2377,17.31
2024-03-17,239,2857,16.41
2024-03-27,227,22,52.64
2024-03-29,209,415,22.4
2024-11-02,180,18,21.64
2024-11-04,172,1,89.8
2024-11-06,87,825,25.48
2024-11-06,1,232,93.36
2024-11-08,89,113,38.32
2024-11-09,260,88,26.56
2024-11-09,111,3,41.73
2024-11-10,64,16,46.92
2024-11-10,171,29,35.32
2024-11-11,194,8,19.69
2024-11-13,189,110,39.25
2024-11-13,71,56,34.11
2024-11-14,120,8,42.68
2024-11-14,44,1,103.8
2024-11-17,24,482,17.81
2024-11-17,156,1,82.8
2024-11-19,92,84,29.66
2024-11-22,72,66,30.3
2024-11-24,93,105,11.74
2024-11-25,162,3453,14.87
2024-11-25,179,75,31.86
2024-11-25,122,16,33.99
2024-11-28,49,131,33.54
2024-11-20,120,1,4.39
2024-03-03,189,88,38.97
2024-03-05,197,43,29.67
2024-03-05,46,4,52.65
2024-03-06,16,11,42.35
2024-03-07,181,330,42.49
2024-03-07,88,435,25.59
2024-03-07,73,6,30.35
2024-03-08,141,3310,13.67
2024-03-12,52,87,40.02
2024-03-12,1,197,94.79
2024-03-13,85,18,43.8
2024-03-13,39,51,37.42
2024-03-14,128,11,43.12
2024-03-20,129,132,27.6
2024-03-20,138,1660,45.22
2024-03-21,142,3387,14.14
2024-03-21,18,14,40.01
2024-03-22,75,1399,15.42
2024-03-23,12,42,21.47
2024-03-23,153,6,51.35
2024-03-25,13,752,25.06
2024-03-25,7,204,24.52
